kernel,server_type,model,input_tokens,output_tokens,total_tokens
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,8320,4807,13127
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6671,4969,11640
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,8892,6179,15071
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6679,9911,16590
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8448,3488,11936
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8811,15974,24785
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,11164,1005,12169
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9417,512,9929
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9718,7772,17490
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,6779,12461,19240
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8841,6715,15556
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9407,4742,14149
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8951,16024,24975
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9733,13610,23343
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,10117,14540,24657
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6679,20659,27338
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8467,20977,29444
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8467,5615,14082
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9032,22133,31165
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9271,9792,19063
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9360,14507,23867
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9552,5868,15420
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9612,5353,14965
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9719,1158,10877
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9719,15741,25460
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9472,9975,19447
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9645,10965,20610
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,6667,6476,13143
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,8186,7276,15462
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,8545,4676,13221
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,8199,13009,21208
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,8535,7921,16456
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,10763,1491,12254
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,8891,388,9279
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9300,2552,11852
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9313,23808,33121
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9775,9381,19156
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9764,19680,29444
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9785,13761,23546
80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,kimi,kimi-k3,9825,3954,13779
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,6611,4718,11329
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,7484,20407,27891
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,10333,3554,13887
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,10333,2522,12855
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,10317,11855,22172
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11002,8592,19594
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11023,5908,16931
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,10863,6042,16905
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11111,10052,21163
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11140,4707,15847
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11253,7839,19092
83_conv_depthwise_2D_square_input_asymmetric_kernel.py,kimi,kimi-k3,11793,6528,18321
88_MinGPTNewGelu.py,kimi,kimi-k3,6393,2827,9220
88_MinGPTNewGelu.py,kimi,kimi-k3,4836,988,5824
88_MinGPTNewGelu.py,kimi,kimi-k3,5291,2064,7355
88_MinGPTNewGelu.py,kimi,kimi-k3,5414,1779,7193
88_MinGPTNewGelu.py,kimi,kimi-k3,5420,1716,7136
88_MinGPTNewGelu.py,kimi,kimi-k3,5315,1251,6566
88_MinGPTNewGelu.py,kimi,kimi-k3,5424,1064,6488
88_MinGPTNewGelu.py,kimi,kimi-k3,5900,2436,8336
88_MinGPTNewGelu.py,kimi,kimi-k3,5730,2692,8422
88_MinGPTNewGelu.py,kimi,kimi-k3,5730,1273,7003
88_MinGPTNewGelu.py,kimi,kimi-k3,5915,8555,14470
99_TripletMarginLoss.py,kimi,kimi-k3,6382,4777,11159
99_TripletMarginLoss.py,kimi,kimi-k3,5794,5593,11387
99_TripletMarginLoss.py,kimi,kimi-k3,6828,4715,11543
99_TripletMarginLoss.py,kimi,kimi-k3,6673,1606,8279
99_TripletMarginLoss.py,kimi,kimi-k3,6716,14327,21043
99_TripletMarginLoss.py,kimi,kimi-k3,6716,1131,7847
99_TripletMarginLoss.py,kimi,kimi-k3,6920,1883,8803
99_TripletMarginLoss.py,kimi,kimi-k3,7470,8421,15891
99_TripletMarginLoss.py,kimi,kimi-k3,7737,1841,9578
99_TripletMarginLoss.py,kimi,kimi-k3,7637,5141,12778
99_TripletMarginLoss.py,kimi,kimi-k3,8665,1482,10147
102_ScaledDotProductAttention.py,kimi,kimi-k3,6391,32000,38391
102_ScaledDotProductAttention.py,kimi,kimi-k3,5005,2099,7104
102_ScaledDotProductAttention.py,kimi,kimi-k3,2370,6347,8717
102_ScaledDotProductAttention.py,kimi,kimi-k3,5301,4491,9792
102_ScaledDotProductAttention.py,kimi,kimi-k3,5963,32000,37963
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6336,7141,13477
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,8940,4827,13767
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7205,788,7993
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6859,2290,9149
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7265,3966,11231
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6761,12134,18895
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7187,3342,10529
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7187,6550,13737
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7885,7189,15074
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7693,4415,12108
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7693,1313,9006
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,7709,12529,20238
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,8125,3170,11295
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,8129,15326,23455
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,8615,12789,21404
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,9788,2041,11829
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,8050,350,8400
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6387,2291,8678
1_Square_matrix_multiplication_.py,kimi,kimi-k3,5411,17124,22535
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6099,15515,21614
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6323,8135,14458
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6675,4319,10994
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6767,10755,17522
1_Square_matrix_multiplication_.py,kimi,kimi-k3,7137,17386,24523
1_Square_matrix_multiplication_.py,kimi,kimi-k3,7328,7806,15134
1_Square_matrix_multiplication_.py,kimi,kimi-k3,6949,7880,14829
1_Square_matrix_multiplication_.py,kimi,kimi-k3,7268,9160,16428
1_Square_matrix_multiplication_.py,kimi,kimi-k3,7323,10488,17811
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6393,16107,22500
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,5778,8775,14553
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6174,10261,16435
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6353,9920,16273
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,7187,7558,14745
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6696,5218,11914
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6715,6480,13195
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,7622,5490,13112
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,7696,7030,14726
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,5843,5100,10943
4_Matrix_vector_multiplication_.py,kimi,kimi-k3,6093,13370,19463
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6435,32000,38435
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,5049,1013,6062
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,1869,3320,5189
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6946,845,7791
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,4159,232,4391
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6946,787,7733
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,4004,282,4286
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,4699,4186,8885
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,4870,5830,10700
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,5524,1429,6953
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,5526,6188,11714
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,5668,7296,12964
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6007,5322,11329
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6121,7010,13131
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6425,4676,11101
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6613,8824,15437
9_Tall_skinny_matrix_multiplication_.py,kimi,kimi-k3,6715,7750,14465
21_Sigmoid.py,kimi,kimi-k3,6362,2869,9231
21_Sigmoid.py,kimi,kimi-k3,4428,4000,8428
21_Sigmoid.py,kimi,kimi-k3,5192,3123,8315
21_Sigmoid.py,kimi,kimi-k3,5542,1408,6950
21_Sigmoid.py,kimi,kimi-k3,5572,808,6380
21_Sigmoid.py,kimi,kimi-k3,5572,1478,7050
21_Sigmoid.py,kimi,kimi-k3,5572,2744,8316
21_Sigmoid.py,kimi,kimi-k3,5858,6307,12165
21_Sigmoid.py,kimi,kimi-k3,5858,987,6845
21_Sigmoid.py,kimi,kimi-k3,5858,1650,7508
21_Sigmoid.py,kimi,kimi-k3,5858,514,6372
22_Tanh.py,kimi,kimi-k3,6362,2520,8882
33_BatchNorm.py,kimi,kimi-k3,6416,8785,15201
33_BatchNorm.py,kimi,kimi-k3,7203,10281,17484
33_BatchNorm.py,kimi,kimi-k3,8311,1804,10115
33_BatchNorm.py,kimi,kimi-k3,8333,4853,13186
33_BatchNorm.py,kimi,kimi-k3,10549,1970,12519
33_BatchNorm.py,kimi,kimi-k3,9190,1571,10761
33_BatchNorm.py,kimi,kimi-k3,9959,1359,11318
33_BatchNorm.py,kimi,kimi-k3,8173,341,8514
33_BatchNorm.py,kimi,kimi-k3,8182,7511,15693
33_BatchNorm.py,kimi,kimi-k3,8268,9958,18226
33_BatchNorm.py,kimi,kimi-k3,9430,1839,11269
33_BatchNorm.py,kimi,kimi-k3,9430,1945,11375
33_BatchNorm.py,kimi,kimi-k3,9429,10359,19788
33_BatchNorm.py,kimi,kimi-k3,9689,10276,19965
33_BatchNorm.py,kimi,kimi-k3,9839,12311,22150
36_RMSNorm_.py,kimi,kimi-k3,6501,3868,10369
40_LayerNorm.py,kimi,kimi-k3,6421,7552,13973
40_LayerNorm.py,kimi,kimi-k3,5719,3365,9084
40_LayerNorm.py,kimi,kimi-k3,5895,6587,12482
40_LayerNorm.py,kimi,kimi-k3,6728,7898,14626
40_LayerNorm.py,kimi,kimi-k3,7065,8084,15149
40_LayerNorm.py,kimi,kimi-k3,7088,2362,9450
40_LayerNorm.py,kimi,kimi-k3,6947,5466,12413
40_LayerNorm.py,kimi,kimi-k3,7555,6300,13855
40_LayerNorm.py,kimi,kimi-k3,7743,2720,10463
40_LayerNorm.py,kimi,kimi-k3,7911,8675,16586
40_LayerNorm.py,kimi,kimi-k3,7904,18617,26521
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,6410,4145,10555
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,7133,870,8003
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,4383,266,4649
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,4994,3961,8955
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5004,6160,11164
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,7621,1846,9467
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5086,337,5423
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5331,5666,10997
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5487,19315,24802
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5498,3823,9321
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,4695,3859,8554
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,5298,15088,20386
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,6543,9970,16513
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,7697,3094,10791
49_Max_reduction_over_a_dimension.py,kimi,kimi-k3,7708,4109,11817
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6410,4200,10610
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5162,29385,34547
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5838,19172,25010
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6801,4712,11513
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5191,11787,16978
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6171,11322,17493
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6454,3191,9645
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6804,4616,11420
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6804,11227,18031
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,7232,24850,32082
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,7797,5048,12845
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,8120,1738,9858
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6671,6314,12985
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,8044,26039,34083
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6679,10061,16740
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8460,7100,15560
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8712,8567,17279
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8790,18290,27080
55_conv_standard_2D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9199,32000,41199
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,6779,9391,16170
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8766,6513,15279
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8799,2551,11350
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8778,4711,13489
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8778,10711,19489
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8925,12256,21181
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9405,6114,15519
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9405,2403,11808
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9808,4255,14063
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,8498,663,9161
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9543,14922,24465
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9858,9718,19576
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,9987,6089,16076
58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,kimi,kimi-k3,10045,14100,24145
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6679,20499,27178
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9521,9564,19085
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,7980,356,8336
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8909,4440,13349
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,8907,17996,26903
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9322,7976,17298
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9322,5123,14445
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,9589,4614,14203
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10275,2189,12464
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10301,15663,25964
